review,sentiment
penjelasan bagus sepi procesor lumayan cepat kardus ada stiker tiga tapi tidak ada sim kartu tidak dapat earphone juga kamera lumayan bagus hasil sesuai lah sama harga belum ada fingerprint sementara ini sih tidak ada masalah semoga tetap oke dan awet pakai telepon seluler redmi ini terima kasih,0
pengiriman agak lama,1
kirim bagus,1
barang mantap harga murah cepat sampai juga tertawa sehari sampai pekanbaru cu ingin beli lagi rasa tertawa tyo lazada,1
itu sudah empat tidak kamu belum,0
jam cocok buat anak anak kamera tidak jelas tapi lumayanlah tangan,1
barang sudah sampai meski sudah malam tapi kenapa yang saya terima kok beda warna iya dengan yang saya pesan saya pesan hitam yang datang abu abu tapi okelah mungkin lain kali tolong cek ulang,0
barang sampai sekitar jam set anda pas dinyalakan pertama kali sih oke tapi pas jam lima saya nyalakan kembali kok tidak bisa masa belum satu hari sudah mati kan tidak logis untuk lazada harap kualitas kontrol perbaiki agar kejadian seperti ini tidak terulang,0
cepat sekali sampai,1
barang bagus tertawa pengiriman saja agak kesel pesanan pertama lesung lewat sampai delapan rian yang bayar tempat bahkan hari sudah sampai tahu itu lebih baik bayar tempat saja lebih ditingkatkan lagi iya pesanan nya,1
barang sudah sampai satu harga muter penjelasan lumayan oke ada kardus tertawa tidak dilapisi plastik bubble tiga fitur bekerja dengan baik empat fisik sedikit kasar bisa jadi ada harga ada rupa lima baterai kurang lebih hari termasuk untuk tet dan belum maksimal karena masih tidak atik untuk cek fitur enam ada plot sim kartu dan memor belum tet mudah tidak masalah tujuh piring untuk terus empat dan xiaomi tempat tidak ada masalah minus satu fisik sedikit kasar bisa jadi ada harga ada rupa kamera kurang jernih untuk ukuran telepon genggam tiga setiap tidak seperti ekspektasi tertawa seperti jam tangan biasa over oke mudah ke depan tidak ada masalah dan awet terima kasih,1
terima kasih barang cepat sampai masih diseret lagi biasa segel sudah buka tapi yang ini masih segel terima kasih lazada sukses selalu yah,0
barang sih bagus tertawa jam cowok mesin mati jadi ganti mesin sudah rugi empat puluh buat beneran lain kali dimas dulu sebelum penjelasan yah admin biar tidak ada yang kecewa agni,0
harga murah kualitas wajib,1
ini produk sangat merakyat,1
terima,1
bagus murah tapi tidak murahan berpungsi normal keren pohon lazada juga,1
redmi lima menawarkan spesifikasi yang tinggi dikelas dengan harga yang sangat bersahabat cocok untuk entah level yang menginginkan kualitas terbaik,1
keren sekali jam tangan tiga hari sampai terima kasih lazada,1
barang kepada dengan harga,1
mantap sekali,1
pengiriman cepat produk diterima dengan kemasan yang baik dan produk lumayan sebanding dengan harga dan materi tahan tiga hari untuk satu kali chatting terima kasih kamu,0
belum lihat sih barang tapi sih kaya bagus terima kasih lazada,0
pesan tanggal sebelas jam satu satu malam sampai tanggal satu satu jam satu siang mantap lah bagus pekerjaan buat lazada dan selera nya,0
maaf baru kasih alasan jam bagus saya dan misa suka terima kasih lazada,0
terima kasih buat lazada semoga lazada semakin sukses,0
jam sesuai gambar dan desain bagus cepat datang trmksh lazada,0
pengiriman sesuai schedul dan barang mulus mantap deh barangnya,1
barang bagus angin kencang dan pengiriman cepat mantap,0
keren lebih keren lagi harga kembali normal sembilan ratus sembilan puluh sembilan ribu,1
memuaskan dengan spesifikasi terancam dan tidak murahan pokok memuaskan dan pengiriman cepat sekali terima kasih lazada,1
barang yang saya terima tidak sesuai dengan pesanan saya pesan warna hitam tapi yang ada diam bungkusan berwarna killer tanpa kotak jadi tertawa dibungkung plastik,1
barang bagus memuaskan sekali beli dilanda,0
terima barang deh diterima sesuai jadwal,1
barang cepat sampai dan bagus barang mantap,1
barang cepat sampai dan barang juga lumayan lah terima kasih iya,0
barang diterima dengan penjelasan rapi dan cepat pengiriman terima kasih lazada,1
ini yang kedua kali dapat flash sale ini telepon genggam senang lazada selalu nyiain barang asli yang resmi indonesia,1
pengiriman cepat tapi setelah buka dan coba layar bergaris garis halus merasa kecewa tidak seperti produk sebelum yang saya pesan,0
bagus,1
terima dengan bagus,0
terima kasih lazada barang sudah sampai dan juga bagus semoga awet iya,0
harga paling murah barang juga bagus penjelasan juga aman mantap,1
squash aku pesan tapi ukuran tidak sama yang satu kecil yang satu lumayan tapi hard tidak slow wangi juga agak enak enak warna putih sama pink pacaging lumayan rapi,0
sesuai dengan harga,0
harga mantap lebih oke,1
barang sampai dengan cepat sekitar empat harian meskipun saya agak kesal karena saya lagi rak waktu telepon sama kurir namun saya mengikhlaskan tertawa satu bintang untung barang yang datang bagus dan ternilai sekali untuk harga satu hutan meskipun mendapatkan perlu empat minggu empat kali coba yang pada akhir kemarin rabu dapat terima kasih lazada,1
sesuai dengan enam puluh empat tidak dan harga miring sekali buat flashdisk ini,1
sangat bagus pengiriman cepat,1
mantap,1
mantap pengiriman cepat barang oke,1
barang murah tapi kualitas mantap,1
berkat flash sale saya dapat income tambahan,1
saya kira gagal lagi tidak disangka dapat juga saya senang sekali semoga awet telepon genggam dan barang cepat sampai dari estimasi yang ditentukan,1
barang yang datang saya coba nyalakan langsung tidak berfungsi tidak mau menyala tolong sebelum kirim cek dahulu,0
barang sampai satu hari kemudian secara keseluruhan yang terbaik lah buat lazada,1
tidak datang datang hah tipu takut datang juga barang cacat,0
penjelasan rapi isi sedikit tapi pakai dus yang bagus barang juga cocok sama deskripsi,1
dapat flash sale juga akhir dari lazada pengiriman cepat barang bagus terima kasih lazada,1
jam bagus pengiriman cepat tapi tidak pakai dus penjelasan dan yang yang jam cewek lambat mungkin batu kali sudah lowbat,0
pengiriman sangat cepat terima kasih lazada,1
lama kali lama kali lama kali sekarang baru sampai,1
gila barang bagus juragan harga murah dibanding dengan harga telepon genggam lain sekelas pokok tidak akan menyesal sudah beli barang ini siap siap yang mau beli redmi lima tangan sepuluh januari delapan belas lazada flash sale lagi,1
tidak fel tempered kelasnya,0
barang pesanan saya sampai dengan cepat hari plus satu bagus kurir juga responsif namun saya kecewa dari pesanan saya pada satu pemesanan dibatalkan salah satu secara sepihak dari lazada informasi customer pelayanan dibatalakan oleh selera khawatir jika saya bayar langsung lalu dibatalkan maka uang saya tidak dapat langsung balik bisa minggu baru kembali lagi rek saya hal ini harus perbaiki oleh lazada terima kasih,1
jam mati tidak nyala,0
terserah dan tercepat terima kasih,1
bara bagus nyaman tidak disangka baru pesan besok sudah sampai,0
jam keren bukan tertawa bisa telepon sms bisa browsing pula twitter whatsapp facebook juga tertawa detik susah keyboard kecil,1
barang sesuai pesanan pengiriman cepat kurir bersahabat cinta,1
walaupun kurang bass tapi lumayan buat harga begitu,0
barang cepat sampai dan juga produk asli,1
flashdisk telepon genggam enam puluh empat tidak ini walaupun kapasitas besar tapi bentuk mungil dan menarik,1
sangat suka dengan jam bagus dan elegan sesuai dengan gambar terima kasih lazada semoga makin jaya dan selalu menjaga kualitas barang nya,0
barang ini cocok digunakan untuk antre karena disuruh mengental apa khususnya,0
barang sudah diterima sesuai pesanan penjelasan rapi pakai bubble bungkus sehingga tempered glass tidak pecah pengiriman juga cepat,0
produk bagus,1
barang bagus tidak ada yang cacat walau murah tapi tidak murahan oke terima kasih lazada,0
jam sudah datang pengiriman cepat tapi sayang tidak sesuai gambar tapi kualitas oke terima kasih,0
jam tidak bagus sangat kecewa tali saja sudah rusak parah,0
penjelasan rapi dan aman selama sampai tujuan barang juga memuaskan sekali tertawa lazada salah input resi jadi harus chat customer pelayanan tapi alhamdulilah sampai seminggu senang terima kasih lazada,1
barang bagus beli hari ini dikirim besok lokasi semarang gratis tempered benar sudah beli ini padahal belum sebagian telepon genggam redmi lima tertawa,0
ini kenapa tertera bisa bayar tempat tapi waktu konfirm pembayaran tidak bisa bayar tempat aneh,0
barang suai tidak menyesal,1
smartwatch yang terjangkau oleh semua orang dan membantu saya apabila dalam pril ada telepon tidak perlu ambil telepon genggam dan siapa yang xxx dan kamu langsung ketahuan semoga lazada memiliki produk baru dan bermnft lagi tentu dengan harga terjangkau sukses lazada terima kasih,0
kalau kita beli barang sepuluh jenis dengan harga bawah lima puluh ribu kalau total total bisa tiga puluh nol ongkos kirim saja jadi lazada aku mahal ongkos kirim,0
barang sampai dengan cepat terima kasih lazada terima kasih xiaomi,1
istimewa,1
harga murah tapi barang bagus,0
mantap,1
sangat berguna dan bertenaga untuk pemakaman sehari hari,1
agak lama pengiriman tapi oke barang penjelasan rapi,1
mantap keren harga terjangkau ada plot secara semoga xiaomi semakin di depan,1
jempol,1
keren sekali,1
sempurna garansi tam semua oke,1
penjelasan rapi barang tidak ada masalah bagus mulus normal,0
untuk kepada penjual mohon perhatikan setiap barang yang kirim waktu itu saya deh pesan tapi tidak sesuai video dan pada bagian kaca tidak rapat atau bisa bilang terbuka dan sekarang saya pesan lagi mudah mudahan barang yang kirim oleh sih penjual sama seperti video tidak ada goresan kaca tidak buram,0
barang keterima dengan selamat terima kasih lazada,1
pesan dari tanggal tiga nol tujuh belas sampai sekarang belum sampai muda mudahan saja pas sampai sini barang tidak mengecewakan,0
pas saya cilok telepon genggam xiaomi redmi tidak empat kali telepon genggam saya bahkan mati dan ngerestart akhir saya kasih teman saya saja sudah,0
kondisi tempered glass yang diterima pecah atau retak,1
ditunggu atau flash sale lanjut iya,1
awal bingung karena penjelasan terpisah takut jam pecah ternyata tidak bagus sekali suka lanjut pemesanan aku mau yang abu abu,0
sesuai dan bagus lazada,1
penjelasan rapi,1
soal gagal lanjutkan terus kualitas terima kasih lazada,1
pengiriman cepat dan barang mantap,1
sayang sekali tempered glass ukuran kecilan jadi jelek kalau maksa pasang alhasil yunus tidak kepada juga,0
everything adalah tidak sempurna,1
jam keren habis,0
tidak berekpektasi terlalu banyak mudah mudahan awet,0
belum coba,1
rebutan buat lagi,1
saya pesan warna hitam bahkan datang warna putih tapi kualitas bagus terima kasih,1
mantap sudah telepon genggam kece murah dan mantap mana lagi kalau bukan flash sale lazada,0
kapok flash sale sistem bayar depan dengan nominal gede tapi pengiriman ekstra lama,1
pesanan cepat sampai teratas selera,1
barang sesuai produk,1
saya pesan tanggal delapan belum sampai sampai sekarang lama sekali sampainya,0
barang datang sesuai pesanan pengiriman cepat dan kurir ramah pokok puas,1
tertawa satu kata mantap,1
sampai sekarang barang belum datang buang pengiriman tang tang tujuh sampai sering tidak ada datang,0
terima kasih lazada dan ninja van xiaomi redmi lima sudah saya terima dengan baik telepon genggam lumayan bagus dengan harga merakyat kurir ramah tertawa tidak ada nota pembelian jadi bagaimana kalau mau garansi semoga untuk customer lazada lain bisa beruntung dapat flash sale seperti saya,0
jam lumayan bagus tapi barang lama datangnya,0
sangat baik dari paket flash sale sebelum yang sebelum pakai bubble tapi tidak menutupi unit kalau ini bagus pokoknyanya,1
barang bagus mulus,1
bagaimana caranya,1
untuk barang serta kualitas mantap harga juga terjangkau,1
luar biasa lah,1
lebih murah lago donk jangan yakin harga,1
ingin yang biru dapat emas,0
memang gambar pengiriman cepat dan barang asli enam puluh empat tidak terima kasih,0
pengiriman cepat mengenakan rapi kurir sabar karena sudah pelanggan bagus lah,1
lazada memang teratas,1
belum sempat pakai semoga puas dengan produk wow dengan harga yang sangat murah meriah cocok kantong ibu rumah tanpa,0
barang sesuai saudara laki-laki yuni,1
mantap dan sangar,1
waktu dipakai internet kenapa harus baik,1
bagus,1
pokoknyanya,1
kenapa pesanan saya sampai sekarang belum datang juga,1
mantap sekali tertawa hari sudah sampai datangan kurir ramah dan cepat,1
barang bagus sesuai dengan gambar penjelasan rapi kualitas bagus sesuai harga pengiriman sesuai jadwal direkomendasikan selera,0
mantap untuk telepon genggam xiaomi,1
salam ramadan,1
mantap mudah pengiriman cepat,1
harga bagus kualitas oke,1
dapat terus sudah yang belasan kali,1
susah benar dapatin telepon genggam cerdas ini mungkin karena lagi jadi telepon genggam cerdas zaman sekarang,1
oke dan lumayan baik senang bisa belanja sini,1
jelek sekali,0
jam bagus sesuai gambar harga bagus buat anak sekolahan,0
puas sekali,1
penjelasan rapi sesuai deskripsi nya,1
ada satu rumah bisa dapat puluhan unit sekali flash sale kita yang cari dari flash sale satu atau unit saja susah,1
jam iya terlalu kecil,0
cepat dan rapi,1
mantap deh teratas deh,1
murah tapi tidak murahan,1
barang sampai dengan selamat terima kasih lazada terima kasih juga kurir tidak,1
barang tidak bisa hidup sudah jam harga tidak juga bisa hidup tolong bantuannya,1
terima kasih untuk yang kesekian kalinya,1
sesuai pesanan terima kasih lazada,1
lazada saya ngirim makan gojek tapi belum datang cepat datang tertawa besok saya bisa kali hari rabu saya mudik kalau mau hari rabu berangkat habis subuh,0
browser tidak bisa baca format tulisan kotak kotak biasa cina jadi saya bingung tidak bisa facebok dan whatsapnya,0
mantap kalau bisa harga diturunkan,1
barang bagus tidak cacat,1
jam yang bagus murah dan efisien baterai seperti harga telepon genggam terima kasih lazada,0
barang bagus nyala,0
bagus lumayan,0
setelah terima barang berjalan tapi tali seperti mau lepas bagian dekat kamera iya tapi tidak apalah pengiriman cepat penjelasan seadanya,0
terima kasih lazada semu sudah terkirim,1
barang bagus pengiriman cepat,0
bagus cepat nyaman sayang harga naik tidak seperti kemarin,1
terima kasih lazada barang oke,1
barang yang dikirim bagus,0
produk baik kemasan baik pengiriman cepat,1
tenaga bank tersebut setelah dipake untuk ngerasa telepon genggam saya yang tertawa berkapasitas baterai empat ribu seratus mah ternyata tenaga bank tersebut setelah harga penuh dengan indikator nyala semua tempat lampu yang berarti fel isi ternyata tertawa bisa mengisi tiga puluh persen saja untuk telepon genggam saya padahal tenaga bank ini tertulis belakang kapasitas seratus sembilan puluh sembilan ribu delapan ratus mah tapi kok tertawa bisa isi telepon genggam saya yang kapasitas baterai empat ribu seratus mah tertawa tiga puluh persen saja setelah itu mati tenaga bank dan harus dimas lagi mau bukan saya mau mengejek kan atau buat komentar jelek tapi saya heran kok bisa tenaga bank seperti ini dijual dan ternyata tidak sesuai dengan harapan pembeli mau saya kecewa sekali berbelanja lazada karena ada penjual yang jual barang ternyata buat kecewa konsumen dengan cara demikian mau sekali lagi karena ini harus saya sampaikan dan saya yakin luar sana para konsumen banyak juga yang mengalami hal yang sama seperti saya saat ini yaitu merasa curang dengan membeli tenaga bank ini karena tidak sesuai terima kasih saya sampaikan semoga tidak ada lagi penjual yang senak menjual batang palsu palsu seperti ini karena kami sini membeli dan bukan meminta tertawa tertawa pada anda dan semoga jangan sampai ada konsumen yang merasa curang seperti saya lagi,0
